product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB000756,Outerwear,Uniqlo,Winter,XL,Beige,129.46,0,129.46,06-08-2025,32,4,FALSE,
FB000757,Accessories,Banana Republic,Winter,,White,51.3,0,51.3,06-08-2025,33,,FALSE,
FB000758,Dresses,H&M,Spring,L,Gray,173,0,173,12-04-2025,13,3.9,FALSE,
FB000759,Accessories,Uniqlo,Summer,,Green,70.72,0,70.72,06-08-2025,18,2.8,FALSE,
FB000760,Dresses,Forever21,Summer,S,Black,126.37,0,126.37,06-08-2025,42,2,FALSE,
FB000761,Bottoms,Zara,Winter,XXL,Blue,84.19,9.6,76.11,06-08-2025,45,2.1,FALSE,
FB000762,Accessories,Forever21,Summer,,Pink,59.39,44.6,32.9,06-08-2025,41,2.3,TRUE,Color Mismatch
FB000763,Outerwear,Mango,Fall,M,Green,195.38,0.3,194.79,06-08-2025,30,2.9,FALSE,
FB000764,Dresses,Gap,Spring,S,White,107.64,7.5,99.57,10-09-2024,21,4.6,FALSE,
FB000765,Shoes,H&M,Spring,L,Blue,63.12,0,63.12,08-11-2024,35,2.9,FALSE,
FB000766,Bottoms,Gap,Fall,L,Blue,58.91,0,58.91,06-08-2025,17,2,FALSE,
FB000767,Bottoms,H&M,Summer,L,Green,93.27,0,93.27,06-08-2025,18,3.7,FALSE,
FB000768,Dresses,Forever21,Spring,XL,Green,147.88,36.8,93.46,08-09-2024,37,3.3,FALSE,
FB000769,Tops,Uniqlo,Fall,L,Gray,30.53,0,30.53,06-08-2025,25,2.5,FALSE,
FB000770,Tops,Zara,Fall,S,White,104.96,1.6,103.28,06-08-2025,33,2,FALSE,
FB000771,Dresses,H&M,Winter,XS,Blue,75.52,0,75.52,06-08-2025,2,2.8,FALSE,
FB000772,Bottoms,Gap,Winter,M,Red,54.7,0,54.7,06-08-2025,18,4.2,FALSE,
FB000773,Shoes,Ann Taylor,Summer,XS,Black,126.25,25.9,93.55,06-08-2025,40,1.5,TRUE,Size Issue
FB000774,Shoes,Banana Republic,Summer,XS,Blue,63.86,52.8,30.14,06-08-2025,23,,FALSE,
FB000775,Accessories,Uniqlo,Winter,,Red,75.93,0,75.93,06-08-2025,32,3.1,FALSE,
FB000776,Tops,Zara,Fall,M,Brown,82.51,27.3,59.98,06-08-2025,9,3.8,FALSE,
FB000777,Bottoms,Banana Republic,Fall,XXL,Green,46.02,0,46.02,06-08-2025,21,1.1,FALSE,
FB000778,Dresses,Mango,Winter,XXL,Brown,125.67,45.5,68.49,06-08-2025,27,1.6,FALSE,
FB000779,Shoes,Mango,Winter,S,Red,65.61,50.7,32.35,06-08-2025,23,1.1,FALSE,
FB000780,Dresses,Banana Republic,Summer,XS,Beige,91.61,0,91.61,06-08-2025,31,1.4,FALSE,
FB000781,Outerwear,H&M,Summer,XS,Pink,162.78,0,162.78,06-08-2025,0,,FALSE,
FB000782,Outerwear,Mango,Winter,M,Gray,134.35,35.3,86.92,06-08-2025,36,,FALSE,
FB000783,Bottoms,Mango,Spring,,Gray,77.74,38.8,47.58,11-07-2025,23,4.3,FALSE,
FB000784,Accessories,Gap,Summer,,Brown,49.33,59.9,19.78,06-08-2025,47,,FALSE,
FB000785,Outerwear,Forever21,Summer,S,Gray,231.52,17.3,191.47,06-08-2025,49,2.1,FALSE,
FB000786,Outerwear,Gap,Winter,XL,White,140.1,0,140.1,06-08-2025,14,3.9,FALSE,
FB000787,Dresses,Ann Taylor,Summer,S,Pink,117.38,27.8,84.75,06-08-2025,34,2.8,TRUE,Quality Issue
FB000788,Tops,Ann Taylor,Spring,S,Purple,83.98,0,83.98,29-08-2024,23,1.9,FALSE,
FB000789,Dresses,H&M,Spring,XL,Navy,111.67,53.5,51.93,05-02-2025,19,,FALSE,
FB000790,Bottoms,H&M,Summer,S,White,25.16,0,25.16,06-08-2025,37,2.8,FALSE,
FB000791,Outerwear,Banana Republic,Fall,XL,Blue,175.82,23,135.38,06-08-2025,1,3.7,FALSE,
FB000792,Tops,Mango,Summer,XS,Green,53.25,37.5,33.28,06-08-2025,33,4.3,FALSE,
FB000793,Outerwear,Banana Republic,Fall,M,Purple,215.19,43,122.66,06-08-2025,48,2.5,FALSE,
FB000794,Bottoms,Zara,Summer,S,Pink,78.41,20.7,62.18,06-08-2025,9,4.4,FALSE,
FB000795,Shoes,Zara,Summer,XXL,Pink,173.15,0,173.15,06-08-2025,45,2.2,FALSE,
FB000796,Accessories,Zara,Fall,,Blue,16.84,36.6,10.68,06-08-2025,34,1.7,FALSE,
FB000797,Outerwear,Forever21,Summer,S,Purple,128.6,0,128.6,06-08-2025,11,2.3,FALSE,
FB000798,Outerwear,Ann Taylor,Spring,XXL,Green,131.74,0,131.74,13-09-2024,46,4.6,FALSE,
FB000799,Bottoms,Forever21,Summer,XXL,White,28.15,12.7,24.57,06-08-2025,13,3.9,FALSE,
FB000800,Outerwear,Forever21,Winter,XL,Red,165.1,58.4,68.68,06-08-2025,29,1.2,FALSE,
FB000801,Tops,Mango,Spring,XL,Gray,49.62,0.8,49.22,17-11-2024,22,2.3,FALSE,
FB000802,Tops,Banana Republic,Fall,XL,Black,98.52,18.9,79.9,06-08-2025,37,4.1,TRUE,Wrong Item
FB000803,Shoes,Mango,Fall,S,Green,94.19,30.8,65.18,06-08-2025,31,1.4,FALSE,
FB000804,Accessories,Forever21,Winter,,Gray,23.5,0,23.5,06-08-2025,14,3.9,TRUE,Quality Issue
FB000805,Bottoms,Zara,Fall,S,Beige,109.36,0,109.36,06-08-2025,0,1.1,FALSE,
FB000806,Accessories,H&M,Fall,,Blue,69.73,0,69.73,06-08-2025,7,1.1,TRUE,Color Mismatch
FB000807,Shoes,H&M,Summer,XS,Green,199.03,57.3,84.99,06-08-2025,37,3.4,FALSE,
FB000808,Bottoms,Gap,Spring,M,White,82.32,56.7,35.64,23-12-2024,41,,FALSE,
FB000809,Bottoms,Uniqlo,Spring,M,Navy,52.42,9.9,47.23,16-10-2024,42,3.5,FALSE,
FB000810,Outerwear,Ann Taylor,Fall,S,White,180.49,0,180.49,06-08-2025,18,2.5,TRUE,Wrong Item
FB000811,Dresses,Ann Taylor,Fall,XL,White,63.02,0,63.02,06-08-2025,37,2.5,FALSE,
FB000812,Tops,Mango,Spring,XL,Red,97.05,0,97.05,25-12-2024,9,,FALSE,
FB000813,Bottoms,Zara,Winter,XXL,Pink,79.62,0,79.62,06-08-2025,37,4.1,FALSE,
FB000814,Dresses,Zara,Winter,M,Red,82.5,0,82.5,06-08-2025,0,,FALSE,
FB000815,Bottoms,Ann Taylor,Spring,L,Purple,117.18,13.7,101.13,02-08-2025,5,4.8,FALSE,
FB000816,Outerwear,Ann Taylor,Spring,XS,Brown,174.05,0,174.05,13-04-2025,9,,FALSE,
FB000817,Bottoms,Forever21,Spring,XS,Brown,58.29,0,58.29,07-01-2025,22,2.3,FALSE,
FB000818,Bottoms,H&M,Summer,M,White,61.42,57.5,26.1,06-08-2025,3,4.8,FALSE,
FB000819,Accessories,Zara,Winter,,Pink,20.24,0,20.24,06-08-2025,20,4.1,FALSE,
FB000820,Bottoms,Zara,Fall,L,Red,88.58,0,88.58,06-08-2025,50,,FALSE,
FB000821,Bottoms,Ann Taylor,Winter,XXL,Purple,67.92,0,67.92,06-08-2025,23,1.8,TRUE,Size Issue
FB000822,Accessories,Ann Taylor,Fall,,White,25.39,0,25.39,06-08-2025,42,1.8,FALSE,
FB000823,Dresses,Forever21,Winter,S,Black,115.89,39.4,70.23,06-08-2025,14,3.8,TRUE,Damaged
FB000824,Bottoms,Forever21,Summer,XL,Blue,103.94,16.1,87.21,06-08-2025,6,4.9,TRUE,Changed Mind
FB000825,Shoes,Gap,Winter,L,Red,94.72,20.5,75.3,06-08-2025,24,3.6,FALSE,
FB000826,Accessories,Ann Taylor,Fall,,Pink,23.28,0,23.28,06-08-2025,44,3.1,TRUE,Quality Issue
FB000827,Tops,Gap,Summer,S,Pink,90.73,0,90.73,06-08-2025,14,1.1,FALSE,
FB000828,Bottoms,H&M,Fall,XXL,Green,25.74,0,25.74,06-08-2025,33,1.1,TRUE,Color Mismatch
FB000829,Shoes,Ann Taylor,Spring,XL,Gray,162.97,0,162.97,22-11-2024,47,2.2,TRUE,Wrong Item
FB000830,Accessories,H&M,Winter,,Black,50.33,8.7,45.95,06-08-2025,14,1.3,FALSE,
FB000831,Shoes,Uniqlo,Spring,,Pink,60.38,0,60.38,29-04-2025,0,,FALSE,
FB000832,Tops,Uniqlo,Summer,XXL,Black,103.65,0,103.65,06-08-2025,29,3.7,FALSE,
FB000833,Bottoms,Gap,Spring,L,Beige,75.14,0,75.14,27-01-2025,41,,TRUE,Changed Mind
FB000834,Shoes,H&M,Winter,S,Pink,88,0,88,06-08-2025,2,1.9,FALSE,
FB000835,Dresses,Ann Taylor,Winter,XS,Red,69.54,0,69.54,06-08-2025,21,,FALSE,
FB000836,Outerwear,Mango,Winter,XS,Pink,209.52,0,209.52,06-08-2025,48,2.6,FALSE,
FB000837,Shoes,H&M,Fall,XXL,Beige,97.42,0,97.42,06-08-2025,35,2,FALSE,
FB000838,Dresses,Uniqlo,Winter,XS,White,154.6,0,154.6,06-08-2025,38,4.5,TRUE,Changed Mind
FB000839,Bottoms,Zara,Summer,XL,White,81.59,38,50.59,06-08-2025,31,1.2,FALSE,
FB000840,Accessories,Mango,Winter,,Brown,48.04,0,48.04,06-08-2025,46,4.8,FALSE,
FB000841,Tops,Banana Republic,Fall,S,Green,70.77,0,70.77,06-08-2025,5,3.7,FALSE,
FB000842,Outerwear,Forever21,Fall,S,Gray,103.49,0,103.49,06-08-2025,12,1.8,FALSE,
FB000843,Outerwear,Uniqlo,Spring,L,Purple,138.89,0,138.89,30-01-2025,10,,FALSE,
FB000844,Accessories,H&M,Winter,,Green,73.51,32.2,49.84,06-08-2025,17,,TRUE,Wrong Item
FB000845,Bottoms,Zara,Spring,M,Purple,82.37,0,82.37,04-06-2025,49,3.3,FALSE,
FB000846,Dresses,Ann Taylor,Summer,XS,Navy,81.71,18,67,06-08-2025,28,4.7,FALSE,
FB000847,Dresses,Banana Republic,Winter,XXL,Navy,107.02,10.6,95.68,06-08-2025,6,,FALSE,
FB000848,Bottoms,H&M,Summer,XL,Pink,103.23,18.7,83.93,06-08-2025,6,4,FALSE,
FB000849,Tops,Gap,Fall,L,Blue,100.48,17.6,82.8,06-08-2025,19,,FALSE,
FB000850,Shoes,Ann Taylor,Winter,XL,White,160.87,53.7,74.48,06-08-2025,18,,FALSE,
FB000851,Accessories,Mango,Fall,,White,78.39,0,78.39,06-08-2025,7,4.2,FALSE,
FB000852,Outerwear,Zara,Spring,S,Beige,168.38,23.1,129.48,04-06-2025,3,2,FALSE,
FB000853,Shoes,Banana Republic,Winter,S,Navy,128.35,0,128.35,06-08-2025,20,2.5,FALSE,
FB000854,Dresses,Uniqlo,Spring,XL,Gray,138.17,3,134.02,04-04-2025,34,4.1,FALSE,
FB000855,Dresses,Uniqlo,Fall,M,Navy,52.45,0,52.45,06-08-2025,16,1.7,FALSE,
FB000856,Shoes,H&M,Winter,XS,White,171.53,0,171.53,06-08-2025,12,4.8,FALSE,
FB000857,Tops,Mango,Fall,XXL,Brown,81.23,1.2,80.26,06-08-2025,10,4.9,FALSE,
FB000858,Accessories,Banana Republic,Spring,,Blue,31.37,44.1,17.54,13-09-2024,11,3.4,FALSE,
FB000859,Bottoms,Gap,Spring,S,Red,93.89,0,93.89,03-02-2025,3,1.8,FALSE,
FB000860,Bottoms,Uniqlo,Spring,XL,Gray,54.84,0,54.84,22-09-2024,12,3.2,FALSE,
FB000861,Dresses,Zara,Winter,L,Red,140.34,0,140.34,06-08-2025,23,2.8,TRUE,Changed Mind
FB000862,Tops,Banana Republic,Fall,M,Red,51.88,16.8,43.16,06-08-2025,30,1.5,FALSE,
FB000863,Dresses,Mango,Spring,S,Purple,136.2,44.3,75.86,21-11-2024,49,,FALSE,
FB000864,Accessories,H&M,Summer,,Brown,71.19,0,71.19,06-08-2025,14,2.8,FALSE,
FB000865,Outerwear,Forever21,Spring,S,Navy,241.37,44.9,132.99,15-05-2025,23,2.1,FALSE,
FB000866,Outerwear,Gap,Fall,XXL,Blue,198.26,51.3,96.55,06-08-2025,38,,FALSE,
FB000867,Bottoms,Ann Taylor,Winter,XXL,Beige,64.07,0,64.07,06-08-2025,34,,FALSE,
FB000868,Bottoms,Zara,Fall,XL,Gray,110.15,10.4,98.69,06-08-2025,36,1.6,FALSE,
FB000869,Outerwear,Forever21,Spring,XS,Blue,120.68,0,120.68,21-12-2024,6,1.9,FALSE,
FB000870,Accessories,Zara,Fall,,Black,69.18,31,47.73,06-08-2025,9,2.7,TRUE,Size Issue
FB000871,Dresses,Ann Taylor,Fall,L,Red,134.77,0,134.77,06-08-2025,36,4.8,FALSE,
FB000872,Tops,Uniqlo,Spring,S,Black,29.93,0,29.93,10-10-2024,13,,FALSE,
FB000873,Accessories,Gap,Winter,,White,56.09,0,56.09,06-08-2025,21,4.9,FALSE,
FB000874,Shoes,Gap,Fall,XS,Green,124.81,33.1,83.5,06-08-2025,45,2.4,FALSE,
FB000875,Dresses,Zara,Spring,M,White,94.03,56.1,41.28,16-12-2024,16,1.2,FALSE,
FB000876,Shoes,Zara,Fall,XS,Red,109.51,8.2,100.53,06-08-2025,12,,FALSE,
FB000877,Accessories,Mango,Winter,,Navy,31.13,0,31.13,06-08-2025,29,4.7,FALSE,
FB000878,Accessories,Banana Republic,Fall,,Blue,66.3,1.7,65.17,06-08-2025,28,1.6,FALSE,
FB000879,Bottoms,H&M,Winter,M,Red,66.63,28.4,47.71,06-08-2025,32,2,FALSE,
FB000880,Bottoms,Mango,Spring,L,Green,117.63,0,117.63,28-09-2024,18,1.2,FALSE,
FB000881,Shoes,Banana Republic,Winter,M,Purple,174.53,0,174.53,06-08-2025,45,,FALSE,
FB000882,Dresses,Zara,Winter,S,Green,152.65,0,152.65,06-08-2025,27,3.7,FALSE,
FB000883,Outerwear,Ann Taylor,Summer,XL,Blue,83.24,0,83.24,06-08-2025,16,,FALSE,
FB000884,Accessories,Zara,Winter,,Brown,40.18,0,40.18,06-08-2025,27,4.7,FALSE,
FB000885,Bottoms,Mango,Spring,XL,Red,73.77,22.8,56.95,18-08-2024,0,,FALSE,
FB000886,Accessories,Forever21,Winter,,Red,71.3,0,71.3,06-08-2025,29,,FALSE,
FB000887,Accessories,Forever21,Summer,,Beige,50.3,52.8,23.74,06-08-2025,11,,FALSE,
FB000888,Accessories,H&M,Spring,,Green,46.97,0,46.97,24-02-2025,33,2.6,FALSE,
FB000889,Shoes,Zara,Fall,,Brown,162.9,0,162.9,06-08-2025,30,1.9,FALSE,
FB000890,Bottoms,Forever21,Winter,XL,White,57.14,0,57.14,06-08-2025,39,1.4,FALSE,
FB000891,Shoes,Ann Taylor,Spring,L,Purple,93.6,0,93.6,09-09-2024,49,4.3,FALSE,
FB000892,Accessories,Forever21,Spring,,Brown,64.56,43,36.8,06-08-2024,36,3.9,FALSE,
FB000893,Outerwear,Ann Taylor,Winter,S,Navy,142.34,0,142.34,06-08-2025,43,,FALSE,
FB000894,Shoes,Gap,Spring,XS,White,111.02,57.8,46.85,19-05-2025,11,2.2,FALSE,
FB000895,Tops,Banana Republic,Winter,,Black,29.16,49,14.87,06-08-2025,31,,FALSE,
FB000896,Tops,Ann Taylor,Summer,XS,Black,30.46,0,30.46,06-08-2025,19,1.2,FALSE,
FB000897,Accessories,Forever21,Winter,,Blue,31.32,0,31.32,06-08-2025,28,2.7,FALSE,
FB000898,Bottoms,Uniqlo,Spring,M,Pink,61.78,0,61.78,30-07-2025,24,3.5,FALSE,
FB000899,Outerwear,Zara,Summer,M,Green,126.27,0,126.27,06-08-2025,1,4.7,FALSE,
FB000900,Outerwear,Uniqlo,Winter,L,White,147.53,0,147.53,06-08-2025,33,4.7,TRUE,Quality Issue
FB000901,Accessories,Banana Republic,Summer,,Red,36.98,12.2,32.47,06-08-2025,14,4.8,FALSE,
FB000902,Shoes,H&M,Fall,M,Pink,172.41,0,172.41,06-08-2025,33,2.3,FALSE,
FB000903,Accessories,H&M,Spring,,Pink,53.79,16,45.18,01-10-2024,32,,FALSE,
FB000904,Shoes,Mango,Summer,XS,Beige,80.56,0,80.56,06-08-2025,7,1.9,FALSE,
FB000905,Accessories,Mango,Fall,,Pink,51.72,0,51.72,06-08-2025,35,3.7,TRUE,Damaged
FB000906,Bottoms,Mango,Spring,XL,Pink,107.22,37.8,66.69,11-07-2025,21,2.9,FALSE,
FB000907,Shoes,H&M,Fall,XXL,Green,174.99,50.1,87.32,06-08-2025,7,4.9,FALSE,
FB000908,Dresses,Forever21,Spring,S,Blue,90.52,53.2,42.36,28-07-2025,37,2.2,FALSE,
FB000909,Shoes,Forever21,Summer,XXL,Green,94.93,16.6,79.17,06-08-2025,39,4.8,FALSE,
FB000910,Shoes,Banana Republic,Winter,XS,Gray,179.82,0,179.82,06-08-2025,28,2.4,TRUE,Damaged
FB000911,Tops,Uniqlo,Spring,,Brown,101.96,23.7,77.8,21-05-2025,29,3.6,FALSE,
FB000912,Bottoms,Banana Republic,Spring,S,Green,27.11,16.2,22.72,08-12-2024,10,2.4,TRUE,Changed Mind
FB000913,Outerwear,Gap,Summer,S,Black,141.83,0,141.83,06-08-2025,2,2.4,TRUE,Color Mismatch
FB000914,Shoes,Gap,Spring,,Beige,156.34,37,98.49,13-04-2025,45,2.9,TRUE,Size Issue
FB000915,Tops,Forever21,Summer,XS,Brown,81.84,0,81.84,06-08-2025,41,2.4,FALSE,
FB000916,Bottoms,H&M,Fall,L,Black,36.44,19.9,29.19,06-08-2025,39,1.8,FALSE,
FB000917,Outerwear,Ann Taylor,Fall,S,Pink,155.3,0,155.3,06-08-2025,9,3,FALSE,
FB000918,Bottoms,Uniqlo,Fall,XL,Red,84.04,28.5,60.09,06-08-2025,3,1,FALSE,
FB000919,Shoes,Gap,Fall,XS,Brown,98.76,56.4,43.06,06-08-2025,22,4.5,FALSE,
FB000920,Accessories,Ann Taylor,Summer,,White,52.99,59.1,21.67,06-08-2025,50,3.4,TRUE,Size Issue
FB000921,Bottoms,Uniqlo,Spring,L,Red,39.84,0,39.84,18-04-2025,24,2.4,FALSE,
FB000922,Accessories,Ann Taylor,Spring,,Green,40.01,0,40.01,05-06-2025,22,4.5,FALSE,
FB000923,Outerwear,Ann Taylor,Summer,L,Navy,245.75,0,245.75,06-08-2025,12,,TRUE,Changed Mind
FB000924,Bottoms,Zara,Winter,XL,Gray,102.25,0,102.25,06-08-2025,6,3.8,FALSE,
FB000925,Tops,Ann Taylor,Summer,M,Gray,76.33,0,76.33,06-08-2025,15,2,TRUE,Wrong Item
FB000926,Accessories,Zara,Spring,,Gray,51.79,39,31.59,17-03-2025,37,2.5,FALSE,
FB000927,Outerwear,Zara,Spring,XXL,Pink,141.24,12.9,123.02,02-10-2024,23,1.7,FALSE,
FB000928,Accessories,Uniqlo,Spring,,Black,66.18,0,66.18,23-05-2025,20,1.7,FALSE,
FB000929,Tops,Banana Republic,Summer,M,Navy,35.15,0,35.15,06-08-2025,38,2.2,FALSE,
FB000930,Accessories,H&M,Spring,,Pink,35.62,41.2,20.94,20-03-2025,4,3.7,FALSE,
FB000931,Accessories,Forever21,Summer,,Green,35.64,0,35.64,06-08-2025,48,5,TRUE,Color Mismatch
FB000932,Bottoms,Ann Taylor,Summer,L,Red,86.68,0,86.68,06-08-2025,2,,FALSE,
FB000933,Accessories,H&M,Fall,,Pink,17.72,0,17.72,06-08-2025,9,1.2,FALSE,
FB000934,Outerwear,Uniqlo,Fall,XXL,Pink,87.95,13.3,76.25,06-08-2025,4,4.5,FALSE,
FB000935,Outerwear,Mango,Spring,XS,Gray,216.26,0,216.26,16-04-2025,26,1.1,FALSE,
FB000936,Outerwear,Mango,Summer,S,Black,238.11,0,238.11,06-08-2025,49,,FALSE,
FB000937,Shoes,Uniqlo,Winter,XXL,Pink,112.77,0,112.77,06-08-2025,11,4.1,FALSE,
FB000938,Accessories,Gap,Winter,,Navy,39.02,44.8,21.54,06-08-2025,29,3.4,FALSE,
FB000939,Tops,Ann Taylor,Spring,XXL,Purple,69.77,0,69.77,09-11-2024,29,5,FALSE,
FB000940,Dresses,H&M,Spring,M,Purple,124.92,48.4,64.46,03-05-2025,22,3.2,FALSE,
FB000941,Dresses,Banana Republic,Summer,,Purple,83.92,29.4,59.25,06-08-2025,20,2.1,TRUE,Quality Issue
FB000942,Outerwear,Forever21,Fall,XS,Beige,180.91,0,180.91,06-08-2025,10,3.8,FALSE,
FB000943,Shoes,Forever21,Spring,XXL,Brown,120.11,0,120.11,24-12-2024,27,4.1,FALSE,
FB000944,Outerwear,Forever21,Summer,XL,Red,225.01,0,225.01,06-08-2025,50,1.9,TRUE,Size Issue
FB000945,Dresses,Mango,Summer,L,Green,115.57,0,115.57,06-08-2025,32,3,FALSE,
FB000946,Accessories,Gap,Fall,,Blue,21.2,19,17.17,06-08-2025,22,1.3,FALSE,
FB000947,Bottoms,Zara,Spring,XXL,Black,52.36,0,52.36,22-04-2025,35,,FALSE,
FB000948,Accessories,Ann Taylor,Fall,,Gray,73.43,0,73.43,06-08-2025,22,2.3,FALSE,
FB000949,Accessories,Ann Taylor,Spring,,Purple,70.75,0,70.75,12-05-2025,0,1.4,FALSE,
FB000950,Accessories,Gap,Fall,,White,58.9,0,58.9,06-08-2025,39,4,FALSE,
FB000951,Outerwear,Forever21,Winter,L,Purple,104.78,16.9,87.07,06-08-2025,43,4.3,FALSE,
FB000952,Accessories,Forever21,Fall,,Blue,55.3,0,55.3,06-08-2025,17,2.5,FALSE,
FB000953,Bottoms,Gap,Summer,XS,Black,56.65,34,37.39,06-08-2025,23,4.3,FALSE,
FB000954,Shoes,Uniqlo,Fall,XS,Pink,199.14,0,199.14,06-08-2025,18,,FALSE,
FB000955,Shoes,Zara,Fall,M,Pink,128.68,0,128.68,06-08-2025,8,2.2,FALSE,
FB000956,Outerwear,Uniqlo,Fall,XL,Beige,150.37,51.9,72.33,06-08-2025,15,5,FALSE,
FB000957,Dresses,Forever21,Winter,M,Pink,162.65,0,162.65,06-08-2025,36,1.4,FALSE,
FB000958,Bottoms,Mango,Summer,XXL,White,28.9,0,28.9,06-08-2025,5,4.6,FALSE,
FB000959,Accessories,Forever21,Spring,,Pink,75.59,38.8,46.26,29-03-2025,43,1.1,FALSE,
FB000960,Tops,Zara,Spring,S,Brown,30.9,5.5,29.2,06-11-2024,25,1.4,FALSE,
FB000961,Outerwear,Mango,Summer,S,Blue,101.04,0,101.04,06-08-2025,35,3.5,FALSE,
FB000962,Dresses,Forever21,Fall,S,White,54.81,0,54.81,06-08-2025,41,1.2,TRUE,Wrong Item
FB000963,Shoes,H&M,Summer,M,Navy,191.61,42.1,110.94,06-08-2025,28,4,FALSE,
FB000964,Tops,Mango,Summer,XXL,Pink,100.5,0,100.5,06-08-2025,12,2.7,TRUE,Damaged
FB000965,Shoes,Mango,Spring,XXL,Green,92.35,23.6,70.56,28-11-2024,32,2.2,FALSE,
FB000966,Shoes,Ann Taylor,Summer,M,Gray,161.24,56.6,69.98,06-08-2025,8,2.1,FALSE,
FB000967,Dresses,Mango,Winter,XS,Gray,68.03,6.3,63.74,06-08-2025,43,3.4,FALSE,
FB000968,Shoes,Ann Taylor,Fall,XS,Purple,121.21,47.4,63.76,06-08-2025,45,3,TRUE,Changed Mind
FB000969,Tops,Zara,Winter,L,Blue,69.6,28.8,49.56,06-08-2025,42,3.7,FALSE,
FB000970,Outerwear,Banana Republic,Winter,XS,White,222.5,18.7,180.89,06-08-2025,47,,FALSE,
FB000971,Bottoms,Forever21,Fall,XXL,Pink,25.58,54.5,11.64,06-08-2025,34,2.4,FALSE,
FB000972,Dresses,Mango,Summer,XL,Blue,54.46,6.6,50.87,06-08-2025,17,1.7,FALSE,
FB000973,Bottoms,Forever21,Winter,S,Pink,43.32,0,43.32,06-08-2025,0,2.6,FALSE,
FB000974,Accessories,Forever21,Winter,,Red,75.09,0,75.09,06-08-2025,41,3.5,FALSE,
FB000975,Dresses,Uniqlo,Spring,XS,Red,167.46,0,167.46,18-08-2024,4,1.3,FALSE,
FB000976,Shoes,Banana Republic,Fall,L,Blue,111.24,34.3,73.08,06-08-2025,3,2.2,FALSE,
FB000977,Bottoms,Uniqlo,Fall,XXL,Navy,59.36,0,59.36,06-08-2025,16,,FALSE,
FB000978,Shoes,Banana Republic,Fall,S,Navy,199.46,0,199.46,06-08-2025,15,1.4,FALSE,
FB000979,Shoes,Forever21,Fall,M,White,72.75,50.2,36.23,06-08-2025,28,3.6,FALSE,
FB000980,Bottoms,Mango,Fall,XS,Pink,86.52,27.6,62.64,06-08-2025,47,1.1,FALSE,
FB000981,Accessories,Forever21,Spring,,Blue,52.69,40.2,31.51,15-11-2024,7,2.7,FALSE,
FB000982,Outerwear,Banana Republic,Fall,L,Black,104.18,0,104.18,06-08-2025,12,5,FALSE,
FB000983,Outerwear,H&M,Winter,L,Red,132.38,58.2,55.33,06-08-2025,24,,FALSE,
FB000984,Shoes,H&M,Fall,XL,Pink,64.4,0,64.4,06-08-2025,40,4.9,FALSE,
FB000985,Bottoms,Zara,Summer,XL,Gray,34.07,0,34.07,06-08-2025,25,4.2,TRUE,Wrong Item
FB000986,Bottoms,Zara,Winter,XXL,Red,43.33,45.3,23.7,06-08-2025,1,3.4,FALSE,
FB000987,Outerwear,Uniqlo,Spring,XL,White,122.92,0,122.92,06-11-2024,41,2.9,FALSE,
FB000988,Shoes,Zara,Spring,S,Gray,142.84,0,142.84,14-02-2025,36,,FALSE,
FB000989,Shoes,Gap,Summer,XXL,Black,131.55,0,131.55,06-08-2025,45,1.8,FALSE,
FB000990,Outerwear,Zara,Spring,S,Red,192.58,0,192.58,17-04-2025,16,1.2,FALSE,
FB000991,Accessories,Ann Taylor,Spring,,Purple,33.56,0,33.56,27-03-2025,24,3,FALSE,
FB000992,Accessories,Uniqlo,Summer,,Blue,59.1,0,59.1,06-08-2025,29,1.3,FALSE,
FB000993,Shoes,Gap,Fall,S,Gray,109.15,20.7,86.56,06-08-2025,28,2,TRUE,Changed Mind
FB000994,Bottoms,Ann Taylor,Fall,,Beige,59.1,0,59.1,06-08-2025,47,4.6,FALSE,
FB000995,Shoes,Gap,Spring,M,Purple,99.33,0,99.33,21-05-2025,16,3.9,FALSE,
FB000996,Dresses,Ann Taylor,Winter,XL,Navy,92.75,0,92.75,06-08-2025,29,,TRUE,Changed Mind
FB000997,Tops,Zara,Summer,S,Beige,116.82,0,116.82,06-08-2025,34,,FALSE,
FB000998,Outerwear,Ann Taylor,Summer,XL,Green,129.78,9.5,117.45,06-08-2025,17,4,FALSE,
FB000999,Dresses,Banana Republic,Spring,XS,Brown,135.69,3,131.62,29-08-2024,16,,FALSE,
FB001000,Dresses,Gap,Fall,,Red,48.14,28.3,34.52,06-08-2025,41,,FALSE,
FB001001,Dresses,Mango,Fall,XS,Blue,142.96,47.7,74.77,06-08-2025,7,,FALSE,
FB001002,Tops,Forever21,Spring,L,Beige,51.72,0,51.72,14-02-2025,50,,FALSE,
FB001003,Accessories,Zara,Fall,,Brown,18.3,38.3,11.29,06-08-2025,14,1.1,FALSE,
FB001004,Outerwear,Mango,Spring,L,Navy,214.99,29,152.64,06-09-2024,32,2.8,TRUE,Wrong Item
FB001005,Accessories,Gap,Spring,,Red,20.77,0,20.77,17-08-2024,31,2,FALSE,
FB001006,Accessories,Gap,Summer,,Pink,77.96,0,77.96,06-08-2025,39,4.8,FALSE,
FB001007,Accessories,Zara,Fall,,Purple,73.33,34.6,47.96,06-08-2025,45,2.1,FALSE,
